dataset,angle,metric,group,n,median,iqr_low,iqr_high,mean,std,shapiro_p,test,p_value,a12,significant_alpha_0.05
2,hv_main,hv,MOEACKF,31,0.925627,0.9255249999999999,0.9284545,0.927567258064516,0.003564767060811899,8.943778811953962e-05,wilcoxon,,,
2,hv_main,hv,SNSGAII,31,0.927768,0.925684,0.927799,0.9272977741935483,0.0015027269370420594,7.354799890890718e-05,wilcoxon,0.34684528410434723,0.25806451612903225,False
