dataset,angle,metric,group,n,median,iqr_low,iqr_high,mean,std,shapiro_p,test,p_value,a12,significant_alpha_0.05
3,hv_main,hv,MOEACKF,31,0.752015,0.7452105,0.7559625,0.7510768064516129,0.006047587631551147,0.005375797860324383,wilcoxon,,,
3,hv_main,hv,SNSGAII,31,0.764301,0.7546955,0.7754195,0.7644783870967741,0.016020525548344575,0.7761223316192627,wilcoxon,2.8248876333236694e-05,0.22580645161290322,True
