dataset,angle,metric,group,n,median,iqr_low,iqr_high,mean,std,shapiro_p,test,p_value,a12,significant_alpha_0.05
1,time,time_s,MOEACKF,15,285.5552,263.7128,288.2233,277.37004,15.402274990904061,0.02307581529021263,wilcoxon,,,
1,time,time_s,SNSGAII,15,259.557,258.41315,260.52115000000003,259.4892,2.504279878527958,0.3728983998298645,wilcoxon,0.00152587890625,0.8666666666666667,True
