dataset,angle,metric,group,n,median,iqr_low,iqr_high,mean,std,shapiro_p,test,p_value,a12,significant_alpha_0.05
3,time,time_s,MOEACKF,15,936.5808,895.67515,956.0685000000001,928.6555066666667,37.13013973011426,0.41572999954223633,wilcoxon,,,
3,time,time_s,SNSGAII,15,871.2661,858.8802000000001,883.03765,867.7058533333333,20.69819551002546,0.0911838635802269,wilcoxon,0.00042724609375,0.9333333333333333,True
